Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Business,Sports,wall st s nest egg the housing sector new york reuters if there were any doubt that we re still living in the era of the stay-at-home economy the row of empty seat at the athens olympics should help erase them,"Wall St.'s Nest Egg - the Housing Sector  NEW YORK (Reuters) - If there were any doubts that we're  still living in the era of the stay-at-home economy, the rows  of empty seats at the Athens Olympics should help erase them."
World,Sci/Tech,u.s alone among ally in centralizing spy power berlin reuters by creating a new all-powerful director of national intelligence the united state departs radically from the practice in most of it western ally where spymaster shun the public gaze and work by committee,"U.S. Alone Among Allies in Centralizing Spy Powers  BERLIN (Reuters) - By creating a new, all-powerful director  of national intelligence, the United States departs radically  from the practice in most of its Western allies where  spymasters shun the public gaze and work by committee."
Sci/Tech,Business,microsoft browser market share slip slightly microsoft corp 39 s msft.o quote profile research share of the browser market slipped slightly in recent month but still dominated with 92,"Microsoft Browser Market Share Slips Slightly Microsoft Corp. #39;s (MSFT.O: Quote, Profile, Research) share of the browser market slipped slightly in recent months but still dominated with 92."
Business,World,the kremlin leviathan in putin russia gazprom is by no mean a mere natural monopoly nor a newly established ministry for oil and gas gazprom is an instrument of public administration just like the pro-kremlin united russia,"The Kremlins Leviathan In Putins Russia Gazprom is by no means a mere natural monopoly, nor a newly established ministry for oil and gas. Gazprom is an instrument of public administration just like the pro-Kremlin United Russia "
Business,Sci/Tech,siemens in 2.69bn deal with bbc german industrial giant siemens ha signed a 2.69bn contract to deliver technology service around the world to the bbc a deal that will see it acquire the broadcaster technology subsidiary,"Siemens in 2.69bn deal with BBC German industrial giant Siemens has signed a 2.69bn contract to deliver technology services around the world to the BBC, a deal that will see it acquire the broadcasters technology subsidiary."
Sci/Tech,Business,blockbuster cut online price challenge netflix reuters reuters video chain blockbuster inc on\friday said it would lower the price of it online dvd rentals\to undercut a similar move by netflix inc that sparked a stock\a sell-off of both company share,"Blockbuster Cuts Online Price, Challenges Netflix (Reuters) Reuters - Video chain Blockbuster Inc on\Friday said it would lower the price of its online DVD rentals\to undercut a similar move by Netflix Inc. that sparked a stock\a sell-off of both companies' shares."
World,Sports,the unfolding uniform pakistan is inherently unstable dealing with them is like playing with match in a forest larry pressler that statement from larry pressler made during his recent visit to india coincided with,"THE UNFOLDING UNIFORM Pakistan is inherently unstable. Dealing with them is like playing with matches in a forest. - Larry Pressler. That statement from Larry Pressler, made during his recent visit to India, coincided with "
World,Sports,england humble sprinboks charlie hodgson score 27 point a england overwhelm the springbok at twickenham,England humble Sprinboks Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.
Business,Sci/Tech,you say sell i say potato disgruntled shareholder file suit to force talk with oracle while peoplesoft s two largest shareholder agree to disagree,"You Say Sell, I Say Potato Disgruntled shareholders file suit to force talks with Oracle while PeopleSoft's two largest shareholders agree to disagree."
World,Sports,henman sail at the swiss indoors by mark ledsom basel reuters britain s world number four tim henmanwon his opening match at the swiss indoors tennis tournamentwith little difficulty on wednesday beating frenchman antonydupuis 6-3 6-4,"Henman Sails at the Swiss Indoors &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Mark Ledsom&lt;/p&gt;&lt;p&gt; BASEL (Reuters) - Britain's world number four Tim Henmanwon his opening match at the Swiss Indoors tennis tournamentwith little difficulty on Wednesday, beating Frenchman AntonyDupuis 6-3, 6-4.&lt;/p&gt;"
Business,Sci/Tech,lawyer in the limelight by all appearance steven woghin wa a lawyer at the top of his game after year in government service the former justice department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker computer associate international inc,"Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker Computer Associates International Inc."
Sci/Tech,Business,dell cut price on many corporate product dell on monday said it had cut price by a much a fifth for a range of product aimed at u corporate customer a the computer maker passed along saving from cheaper component,"Dell cuts prices on many corporate products Dell on Monday said it had cut prices by as much as fifth for a range of products aimed at US corporate customers, as the computer maker passed along savings from cheaper components."
Sci/Tech,Business,a fair tax some say a fair tax that remove the need to file tax return from the vast majority of the citizenry is a national sale tax this doe n't seem to be very fair to people trying to feed house and clothe themselves and seems to subsidize large land holder bush s favorite constituency there is a tax that life up to the promise broken by bush s proposal for a national sale tax,"A Fair Tax Some say a ""fair tax"" that removes the need to file tax returns from the vast majority of the citizenry is a national sales tax.  This doesn't seem to be very fair to people trying to feed, house and clothe themselves and seems to subsidize large land holders (Bush's favorite constituency).  There is a tax that lives up to the promises broken by Bush's proposal for a national sales tax."
