Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Business,Sci/Tech,u bell do video on path blazed by small telco the three largest u local telephone corporation made a splash this summer with plan to sell video service on their voice and data line in a few year,US Bells Do Video on Path Blazed by Small Telcos The three largest US local telephone corporations made a splash this summer with plans to sell video services on their voice and data lines in a few years.
Sci/Tech,Business,our mobile margin will fall telstra telstra chief financial officer john stanhope ha admitted telstra 39 s margin in it 4.5 billion a year mobile phone business will shrink this year in the face of increased price competition and the growing cost of acquiring new customer,Our mobile margins will fall: Telstra TELSTRA chief financial officer John Stanhope has admitted Telstra #39;s margins in its \$4.5 billion a year mobile phone business will shrink this year in the face of increased price competition and the growing cost of acquiring new customers.
Business,Sci/Tech,for now unwired mean unlisted that may change in october most major cellphone carrier plan to start compiling a publicly accessible listing of wireless phone number,"For Now, Unwired Means Unlisted. That May Change. In October, most major cellphone carriers plan to start compiling a publicly accessible listing of wireless phone numbers."
Business,Sci/Tech,on tv from the internet san mateo calif the promise of internet-based video ha long been hamstrung by copyright and piracy worry slow dial-up connection technical challenge and consumer disdain for watching blotchy video on their home computer,"On TV -- from the Internet  SAN MATEO, Calif. -- The promise of Internet-based video has long been hamstrung by copyright and piracy worries, slow dial-up connections, technical challenges, and consumer disdain for watching blotchy videos on their home computers."
Business,Sci/Tech,intel in new chip breakthrough intel creates a more powerful memory chip without increasing it size confounding the firm s critic,"Intel in new chip breakthrough Intel creates a more powerful memory chip without increasing its size, confounding the firm's critics."
World,Sports,"carnival crowd likely to top 1m a the notting hill carnival enters it final day police say they are pleased with how it ha gone so far about 250,000 people took to the street on sunday more than double the first day last year to celebrate 40 year of the west london event","Carnival crowds likely to top 1m As the Notting Hill Carnival enters its final day, police say they are pleased with how it has gone so far. About 250,000 people took to the streets on Sunday - more than double the first day last year - to celebrate 40 years of the west London event."
Business,Sports,mining concern name outside manager sydney son of gwalia the world 39 s leading supplier of tantalum appointed outside manager on monday after failing to reach agreement with creditor,"Mining concern names outside managers SYDNEY Sons of Gwalia, the world #39;s leading supplier of tantalum, appointed outside managers on Monday after failing to reach agreement with creditors."
Business,World,minister lee say uncertainty deepens economic lethargy deputy prime minister and finance-economy minister lee hun-jai said monday the nation 39 s current economic lethargy is due to unsubstantiated uncertainty 39 39 about the future which in turn weakens the confidence of market player,"Minister Lee Says Uncertainty Deepens Economic Lethargy Deputy Prime Minister and Finance-Economy Minister Lee Hun-jai said Monday the nation #39;s current economic lethargy is due to unsubstantiated uncertainty #39; #39; about the future, which in turn weakens the confidence of market players."
Sci/Tech,Sports,bryant make first appearance at trial ap ap nba star kobe bryant arrived at his sexual assault trial monday a attorney in the case who spent the weekend poring over questionnaire prepared to question potential juror individually,Bryant Makes First Appearance at Trial (AP) AP - NBA star Kobe Bryant arrived at his sexual assault trial Monday as attorneys in the case who spent the weekend poring over questionnaires prepared to question potential jurors individually.
Business,World,stock dip on consumer income report news ap ap an unsettling report on consumer income set off a spate of profit-taking on wall street monday a investor worried that a tepid economy would erode company third-quarter earnings another drop in oil price failed to shake the gloom from the market,Stocks Dip on Consumer Income Report News (AP) AP - An unsettling report on consumer incomes set off a spate of profit-taking on Wall Street Monday as investors worried that a tepid economy would erode companies' third-quarter earnings. Another drop in oil prices failed to shake the gloom from the market.
World,Sci/Tech,a better solution for israel the hysterical tone of daniel seidemann 39 s plea to the next u administration to save israel from itself serf no useful purpose op-ed aug 26,"A Better Solution for Israel The hysterical tone of Daniel Seidemann #39;s plea to the next US administration to save Israel from itself serves no useful purpose op-ed, Aug. 26."
World,Business,"japan should outsource more the japanese information service industry clocked up sale of 13,703.9 billion yen in fiscal 2001 according to a report on selected service industry for 2001 released by the ministry of economy trade and industry meti","Japan should outsource more The Japanese information services industry clocked up sales of 13,703.9 billion yen in fiscal 2001, according to a report on selected service industries for 2001 released by the Ministry of Economy, Trade and Industry (METI)."
